SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
110,5.65,0.001,0,0,3.46,4.068,336.793,4.165,8.829,37.652,150.669,2898.659,473.323,5.83,6190.307,185.67,118.633,809.012,581.745,745.063,451.74,52.933,799.399,5118.775,3798.328,224.954,104.588,70.9,62.68,404.514,168.915,542.719,427.071,272.083,475.594,3404.873,867.146,1000.099,265.112,638.849,163.776,87.433,137.433,147.595,244.671,780.91,449.766,354.826,133.606,1235.717,261.083,264.663,106.324,46.882,157.757,37.236,104.597,674.48,2.257,141.576,144.856,233.326,262.856,732.12,323.88,418.756,563.077,15.858,252.705,90.555,567.553,327.971,1182.548,1083.942,91235.316,22439.472,8370.777,4823.045,91266.901,2557.894,212.274,1050.706,1260.393,834.353,19.322,570.768,466.777,749.343,37222.113,8006.723,25041.27,22814.288,55760.177,30292.868,9163.505,39.989,16025.007,1728.818,17986.845,1215.554,1056.503,8302.197,6951.908,2324.617,1925.327,958.784,12672.586,15924.223,14098.527,6891.907,3412.067,30191.464,1694.048,154.329,11616.549,1972.567,10897.918,2250.795,7080.219,1984.021,954.4,7.164,752.992,3175.651,3024.53,2037.83,2435.269,936.367,152.109,731.709,260.562,5525.097,1441.207,478.487,209.326,394.997,936.506,1090.48,1416.385,760.524,627.084,1863.312,2491.959,2347.344,7710.656,27795.569,1938.169,148.235,183.911,501.858,2643.834,146.697,145.738,4627.148,164.871,1404.394,2018.097,49.148,1607.601,0,2733.134,2136.019,5521.999,0,0,0,31293.067
111,147.124,1257.851,0,0,70.363,4.965,899.895,16.267,4.49,12.961,78.162,8219.145,411.748,34.387,1740.077,47.369,64.81,69.994,122.89,235.832,154.249,43.066,503.026,317.399,305.882,96.667,29.509,27.641,7.555,48.762,17.681,72.79,55.254,150.023,324.188,1353.056,97.952,1020.541,147.84,603.261,285.533,65.208,95.555,80.487,149.299,288.278,304.501,289.811,98.59,516.724,128.332,81.494,82.17,398.729,140.858,3.03,395.198,187.006,0.918,30.1,13.782,37.708,80.2,229.651,293.568,709.061,259.545,4.915,107.198,51.124,359.029,21.607,447.903,251.568,7816.667,158.018,424.056,402.696,5140.199,407.956,79.381,0,615.276,587.789,927.483,177.094,29.982,215.303,1514.725,3237.983,4126.428,619.032,5667.512,5917.035,8590.348,0,290.343,1.105,4039.229,141.459,695.222,0.001,635.955,3160.628,6479.871,144.724,2928.343,3153.113,5607.503,7784.372,2118.535,6737.512,291.334,78.352,1213.636,413.24,428.03,294.108,448.4,666.962,156.74,96.167,691.829,96.614,1326.225,212.387,147.087,332.275,277.912,175.321,40.135,6985.692,456.577,429.508,405.315,162.561,4.815,132.782,229.204,27.269,3.602,14.842,183.126,124.493,72.847,1503.05,72.177,22.552,56.949,7.341,53.47,0,34.073,536.844,1153.108,66.64,28.422,39.991,590.629,36.466,3526.204,364.475,3615.124,0,0,0,70551.293
112,0.001,0.001,0,0,0,0,50509.093,1457.577,1028.811,3134.892,3174.611,104.643,3.177,0,16015.703,1039.324,897.71,1838.896,4380.47,3117.417,5167.448,579.833,8956.943,4737.738,8577.902,743.881,428.215,104.581,112.58,290.622,1021.312,1852.651,476.171,4503.413,8320.902,18282.12,6615.544,1732.568,599.482,2834.214,237.396,161.122,293.279,243.517,691.622,1949.12,1447.719,1565.39,522.856,12637.445,1716.4,2663.605,1381.988,1300.708,558.75,245.581,2924.729,2486.636,183.894,355.649,779.054,1239.432,912.228,6343.675,1314.089,7131.463,4967.211,159.665,735.29,568.25,486.363,72.119,2702.809,2954.203,139909.639,2300.99,6664.876,19559.565,62284.325,6592.164,8.952,1415.489,7978.793,285.614,6.247,5309.118,5762.334,2124.455,9613.835,738.761,2834.442,9149.838,5899.83,9480.474,21997.243,432.551,5669.373,1650.435,12127.522,4088.252,11037.764,4115.02,5906.597,6718.989,7744.531,967.659,11307.412,8612.264,3156.414,2650.78,3886.968,101.523,5156.702,484.974,31258.904,2155.408,1753.059,1787.489,5618.535,1673.558,5173.478,154.592,5028.371,3855.56,53631.887,7642.56,3380.498,9497.503,3315.561,4908.071,2306.363,16446.947,8961.988,5510.182,1221.553,1957.275,1404.805,465.273,540.393,2320.414,40.07,452.438,907.242,2061.413,24352.566,84815.987,4000.947,548.206,911.841,803.961,2245.547,102.759,826.984,1580.853,0,0,0,47.669,58.684,0,0,0,5.565,0,0,0,5224.203
113,1.171,0.001,0,0,0,1.675,18.913,3.43,0,2.385,9.674,60.72,0,2.401,898.444,2.592,2.793,20.439,9.215,10.789,19.518,2.564,6.718,15.228,68.339,2.851,0,9.732,1.912,8.226,13.017,7.369,14.407,67.962,31.76,62.9,10.626,33.287,2.453,5.358,1.482,1.2,2.511,3.759,0,11.368,5.408,5.686,3.839,24.374,2.183,1.018,1.752,0,0,1.533,1.459,6.63,0,1.05,0,6.362,6.766,65.382,2.339,12.318,0.935,2.488,13.378,0,16.521,3.281,26.587,6.34,2923.933,338.139,67.438,42.274,1199.252,5.458,16.288,0,1344.834,35.571,0,112.874,33.723,432.66,5259.182,329.722,2148.121,1234.757,3034.186,1067.328,852.402,0,28.587,221.464,1225.743,105.841,441.385,2432.073,291.653,434.646,2521.455,169.376,3499.612,3657.835,3349.062,688.384,377.194,1491.589,573.546,103.718,2183.594,447.498,106.712,103.057,533.582,207.969,387.201,0,2.227,192.807,1242.883,12.137,137.946,512.851,145.058,538.278,36.461,5187.764,837.636,305.276,16.373,36.709,168.153,36.658,185.615,454.383,65.622,68.683,9.63,99.711,281.956,688.32,17.472,46.651,41.824,9.288,45.106,1.678,6.898,63.924,0,459.046,390.629,40.465,28.686,18.457,1509.033,383.383,1652.616,0,0,0,0
114,0.001,0,0,0,0,0,2.649,0,0,0,0,1.245,0,0,31.013,8.712,3.521,2.29,0,28.337,3.075,0,9.033,25.595,19.739,4.789,26.568,0,0,4.61,8.889,12.381,115.399,77.639,35.588,27.285,12.897,40.614,7.217,42.318,82.214,12.103,29.566,34.755,62.391,132.971,191.626,138.561,0,133.154,4.586,10.269,11.782,1.967,23.321,2.577,33.128,42.142,0.781,1.765,1.302,0,10.437,12.215,3.934,92.218,257.754,0,173.628,23.024,1.638,0,99.963,95.908,714.041,93.587,47.954,12.688,437.966,61.154,7.301,7.876,360.665,107.345,28.975,140.611,99.189,140.543,1472.247,79.167,733.955,339.835,678.018,348.23,430.395,0,1068.305,66.738,202.737,23.022,67.033,50.259,87.881,201.342,384.799,53.858,1831.946,1272.058,230.823,166.145,129.473,6.835,71.787,103.399,1189.774,171.683,20.626,34.215,157.235,73.516,108.873,193.369,0.936,50.879,283.159,2.914,40.482,126.825,24.011,168.814,12.256,902.92,181.725,130.606,4.856,9.574,14.336,5.134,56.329,17.844,7.149,12.626,5.058,29.095,30.074,181.341,6.674,15.849,11.399,3.122,22.743,0,2.319,17.011,0,34.567,13.019,33.984,17389.447,0,1082.78,761.295,3238.42,1333.273,0,0,0
115,2.487,24.303,0,0,0,7.14,104.114,5.848,0.969,2.541,560.261,16556.109,2640.202,112.548,5536.725,84.225,81.865,155.345,19.638,346.345,236.58,4.099,84.461,269.343,891.902,80.97,192.767,5.185,0,80.355,101.427,277.396,1146.092,752.416,479.403,2107.998,186.157,577.824,94.108,444.065,737.553,121.483,299.896,291.126,600.337,1147.772,1784.243,1342.413,9.543,1268.21,74.5,110.672,144.701,604.586,419.405,9.803,944.243,569.694,5.942,39.162,41.294,39.318,112.987,487.689,102.232,1550.974,2474.914,1.325,1672.414,264.35,38.337,1.165,617.341,311.87,31093.862,3021.425,755.851,493.863,16836.507,763.727,17.355,277.943,12460.371,3790.108,890.16,4291.374,2845.756,4915.756,41073.148,2005.147,47607.377,14169.263,26748.421,12396.687,15809.92,4.163,1100.317,2365.644,12739.521,818.599,2409.921,2548.872,3990.736,7149.989,12064.277,1992.468,50564.271,24414.259,6937.453,5938.806,4673.7,11442.09,3142.226,1292.543,80673.444,5250.78,1839.68,1577.965,7990.76,3343.191,4651.374,9.43,296.581,1778.45,10659.912,149.639,1511.8,4560.921,992.922,5934.798,453.978,33109.003,6729.819,1655.914,239.108,369.555,429.737,407.948,2307.332,1346.095,214.938,658.628,321.928,1214.393,2295.916,7082.11,3459.189,965.569,2249.815,300.859,1858.704,46.487,251.372,1123.822,33.184,781.874,1016.359,43.129,2853.103,92.71,4772.842,735.723,8526.202,0,0,0,2168.34
116,3.158,9.009,0,0,0,3.024,11.381,10.528,0,8.612,60.616,887.615,116.884,8.668,641.84,22.225,11.343,19.678,9.704,71.83,37.437,3.472,47.296,68.726,109.868,13.717,52.315,17.569,3.452,22.277,32.312,54.303,251.711,222.372,112.621,111.724,36.229,177.371,23.252,118.945,183.296,27.083,66.919,65.614,128.04,281.362,400.249,296.621,12.704,304.369,15.765,19.301,29.256,5.281,45.543,6.92,64.573,87.965,0.839,4.738,1.398,6.89,25.46,88.53,19.011,201.13,524.146,5.052,367.611,42.59,30.705,1.974,192.002,167.875,24509.997,810.548,918.914,1726.639,5868.157,883.448,23.524,19.034,282.493,167.835,35.909,755.129,59.356,190.882,1714.924,179.738,1057.727,2167.743,1412.474,1814.186,870.719,0,51.607,130.237,6493.568,102.278,806.439,24538.43,3502.823,744.454,1933.357,92.969,3011.245,3015.994,1667.17,236.501,664.937,2171.474,389.19,127.578,3510.897,566.996,173.378,336.487,906.954,229.433,522.931,57.248,36.179,84.914,3154.924,133.026,209.499,298.988,222.19,193.641,64.881,2718.046,684.219,372.409,59.985,52.558,46.193,34.927,79.116,132.241,28.519,40.684,20.644,171.252,243.733,1491.385,60.214,40.316,29.589,18.445,74.302,4.544,19.925,93.28,59.596,482.66,307.643,36.533,70.257,7.14,214.948,336.748,2980.024,329.675,0,0,9040.644
117,20.181,0.001,0,0,0,6.839,0,14.703,0,23.123,96.979,427.697,94.979,18.374,65.183,0,0.001,0,1.567,0.001,0,0,9.599,13.987,0.001,0.001,0,0,0,6.995,0,1.254,4.324,0,0.001,0.001,0,25.199,0,1.094,0,0,0,0,0,12.571,0.92,6.962,9.14,0.002,3.341,0,0,0,0,0,0,0.001,0,0,0,0.001,0.001,0.001,0.001,0.001,0,0,15.168,0,20.818,1.116,2.857,2.156,1160.185,141.537,47.643,24.651,845.992,4145.533,308.059,3313.932,3.162,2818.165,78.488,69.11,0,52.85,43.165,4.373,93.03,25.201,165.218,13.864,8.949,0.285,1829.629,1.141,3096.485,21.602,327.427,5966.333,82.238,222.853,275.966,0,698.366,3026.724,1479.973,1242.092,184.334,9640.647,224.152,86.126,246.872,25.527,436.675,0,0,1462.004,224.301,0,32.95,13.307,1225.511,97.313,118.425,123.985,0,0,98.865,63.151,113.97,1.888,0,0,0,461.37,780.019,0,7.441,56.947,24.568,76.314,414.991,90.002,14.588,0,0,0,138.086,0,0,3.262,264.422,609.478,325.224,41.28,415.228,53.814,20.464,7.362,1400.68,0,0,0,33742.238
118,0,0,0,0,0,0,166.223,3.573,0.592,2.329,24.836,250.686,40.396,1.563,512.845,17.717,6.367,4.435,1,46.537,7.942,0.835,24.491,44.613,26.414,9.894,49.168,10.296,4.979,16.069,13.771,29.575,227.91,152.786,65.969,30.385,25.362,111.155,15.175,77.418,99.396,17.971,37.631,46.508,86.31,193.683,315.096,185.813,6.664,179.86,6.394,13.26,19.39,2.285,25.457,2.995,38.021,56.681,0.605,3.417,2.017,0,20.565,28.385,9.144,166.939,502.245,0.81,332.884,37.656,27.207,9.256,62.882,92.2,6717.004,285.393,224.588,530.786,1869.341,55.667,31.813,53.898,899.748,257.9,730.39,2318.674,13.173,195.981,2081.439,132.42,1021.362,673.245,938.476,2672.293,1571.211,0.182,598.464,84.47,4430.965,85.931,241.202,582.177,191.127,633.58,960.331,71.527,2567.058,1293.715,247.063,269.829,221.355,4.236,165.515,247.59,2387.145,266.909,63.221,173.12,293.245,131.098,171.53,22.086,10.148,271.062,920.127,34.993,69.851,186.51,32.91,243.784,20.346,1590.996,273.057,114.43,12.541,14.834,18.246,13.259,77.205,27.647,10.285,23.755,14.106,65.817,91.076,623.465,14.477,20.032,18.398,4.233,38.909,1.092,8.982,30.519,34.064,58.914,37.463,26.351,102.659,8.583,1086.885,463.633,3701.636,662.018,0,0,13828.405
119,499.436,291.976,0.206,0.969,6.63,52.626,696.755,139.686,166.046,278.911,520.009,578.918,624.581,9.775,3898.63,167.359,151.194,169.62,268.023,433.032,588.969,59.669,359.515,455.288,670.782,118.273,12.28,240.601,98.986,218.527,541.356,719.966,371.735,754.889,1549.146,679.911,234.851,794.605,186.943,325.37,262.119,53.058,59.929,75.816,100.253,261.228,169.868,228.863,101.223,379.289,48.246,69.904,71.32,0,1.468,1.784,47.563,93.607,0,24.441,43.242,68.096,100.999,714.175,174.215,889.792,457.939,26.772,207.515,54.9,179.775,20.357,157.92,83.59,13537.717,1446.356,1727.556,5216.784,9494.697,2021.265,480.067,7.269,493.887,3468.709,117.252,1685.492,90.236,335.152,1505.024,550.467,1963.75,1497.565,2537.849,1529.219,3354.591,64.293,1545.451,10.41,121545.31,212.952,1528.187,6099.589,702.056,468.666,922.402,266.285,746.303,1056.031,856.752,615.197,663.32,2530.109,430.644,618.706,3653.949,531.936,237.124,353.769,2110.208,474.301,833.197,236.807,389.895,508.223,1235.478,215.835,298.046,949.283,176.432,163.365,88.473,5833.229,1582.744,839.462,279.007,578.761,53.869,203.762,229.441,76.577,189.447,289.657,819.254,839.412,2655.757,7077.012,485.99,84.297,114.411,62.675,321.413,35.14,81.86,285.081,1188.44,346.464,560.025,47.092,302.525,141.107,3864.083,949.604,17304.628,353.698,0,0,27429.486
120,7.508,0.001,0,0,0,3.604,3.391,0.738,0,3.849,15.311,353.659,74,3.874,297.722,27.879,15.025,10.26,1.652,101.558,10.497,0,93.946,173.635,64.312,21.455,136.025,0,0,103.227,32.382,54.154,414.859,278.713,127.708,100.408,46.983,169.815,31.67,160.198,290.188,43.894,108.127,106.512,221.039,495.309,682.516,499.044,2.753,486.187,27.003,31.764,41.469,5.035,80.054,4.948,113.076,147.573,1,6.775,6.667,2.736,35.193,46.902,15.107,319.185,923.379,0,631.552,75.315,45.995,1.176,105.405,184.176,10343.333,1097.718,214.833,410.885,3711.895,183.951,49.059,877.925,234.99,0,0,44.281,14.51,128.827,2995.423,0,9.49,69.73,511.035,105.04,60.373,0,117.232,460.807,3198.005,1.339,13.348,2076.969,526.314,70.701,1031.357,0,2456.756,1118.906,423.908,681.548,36.193,705.126,455.055,97.348,24.891,153.976,173.329,8.212,197.532,140.261,75.158,46.012,681.471,100.192,361.03,59.682,18.843,37.144,35.463,18.881,10.085,1426.248,6.39,226.879,0,0,0,164.301,454.785,6.852,2.614,9.235,25.897,25.324,94.488,88.098,6.834,0,0,0,16.982,0,20.777,362.144,65.662,222.999,66.659,43.519,39.026,5.673,234.587,116.402,3052.158,1.116,0,0,1482.806
121,150.594,209.861,0,0,2.671,6.282,975.073,29.585,13.634,44.722,79.512,581.686,134.032,50.634,2760.875,41.304,81.239,62.587,165.562,256.635,293.892,22.837,137.283,221.249,394.34,58.786,3.297,30.79,26.884,66.833,130.4,141.587,75.479,492.756,1176.691,270.116,125.039,260.732,66.691,252.11,172.295,25.876,38.866,38.77,69.593,112.782,73.505,72.483,99.551,185.651,21.485,23.867,32.012,2.194,3.547,0,76.65,81.598,0,10.837,5.807,14.315,34.9,132.793,50.447,159.555,182.294,5.83,57.129,12.841,81.983,12.302,103.634,61.409,3654.893,971.792,588.395,420.339,2719.822,107.438,144.545,7.321,1135.744,51.533,37.293,210.371,151.736,280.161,115.649,106.364,128.191,147.576,166.72,568.316,230.177,221.082,1637.131,34.6,39259.806,66.533,194.415,1260.043,277.892,526.686,200.208,27.892,587.913,954.376,904.259,279.105,336.969,1309.778,392.746,98.178,205.084,113.339,200.064,33.395,1570.369,287.784,15013.797,77.428,52.185,172.006,957.38,190.161,422.825,268.546,78.29,129.802,55.662,2114.297,893.246,823.809,41.531,39.158,12.564,51.545,51.957,9.952,43.288,98.587,165.873,360.893,1148.712,3068.202,461.562,8.374,32.848,28.733,235.722,9.438,319.442,114.851,59.557,15.423,516.588,37.944,2352.466,294.127,5016.779,751.612,23643.405,2.918,0,0,31301.468
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57578.473
123,0.085,0,0,0,0,0,0,0,0,0,0,12.001,4.53,0,0.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.485,0.388,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.85,0,30.202,0,294.075,0,0.872,0,0,0,0.387,3.684,0,0,0,0,2.361,25.014,0,0,0,0,0,0,0,0,0,0,0,0,4.711,0,16.554,0,0,0,0,0,0,0,0,0,0,0,1.644,0,0,0,54.378,0,0,0,0,0,0,0,0,0.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,0,0,0,0,0,0,0,0,2.954,0,0,499.22,53.118,64.424,0,0,0,272868.248
124,0.001,0.001,0,0,0,0,0,0,0,0,0,1.539,0,0,0.002,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0.001,0.881,0,0.001,0.001,0,0.001,0,0.001,0,0,0,0,0,0.001,0,0,0,0.002,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0.001,0,0.001,0.001,568.924,77.839,218.289,0,1852.236,332.677,1.128,0,0,0,0,0,0,0,0,0,0,0,0.001,22.056,9.112,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0.001,0,0,0.001,0,0,0,111.471,112.628,0,0,188.998,66.882,0,134.862,337.796,990.996,0,0,0,0,0,0,0,0,0,0,0,0,222.821,0,2358.459,0,95.959,0,0,287.778,0,0,0,0,0,0,22.261,0,0,0,194.153,1743.693,662.263,42.044,66.937,0,2833.672,455.089,2208.172,0,0,0,110397.893
125,0.017,0.014,0,0.002,0.004,0.004,0.008,0.002,0.004,0.006,0.003,0.004,0.003,0.003,0.042,0.006,0.017,0.003,0.008,0.013,0.006,0.003,0.007,0.019,0.026,0.014,0.009,0.003,0.002,0.007,0.006,0.015,0.004,0.01,0.02,0.02,0.012,0.019,0.009,0.032,0.004,0.003,0.009,0.009,0.007,0.028,0.011,0.006,0.003,0.043,0.008,0.01,0.009,0.009,0.009,0.004,0.011,0.021,0.002,0.005,0.008,0.013,0.017,0.027,0.023,0.019,0.012,0.002,0.007,0.011,0.017,0.003,0.017,0.016,0.033,0.002,0.003,0.004,0.03,0.004,0.003,0.002,0.004,0.004,0.007,0.003,0.004,0.003,0.009,0.011,0.011,0.008,0.031,0.004,0.009,0.001,0.004,0.003,0.016,0.003,0.009,0.007,0.002,0.005,0.004,0.006,0.015,0.012,0.003,0.006,0.013,0.004,0.005,0.003,0.005,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.003,0.002,0.003,0.004,0.005,0.003,0.005,0.005,0.003,0.003,0.006,0.005,0.002,0.003,0.003,0.005,0.003,0.005,0.003,0.005,0.003,0.003,0.003,0.012,0.004,0.002,0.003,0.002,0.003,0.004,0.003,0.003,0.003,0.004,0.003,996.551,4504.213,0.006,0.006,13072.853,0.012,0.003,0,0,816436.761
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157792.04
127,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0.001,0,0.001,0.001,0.001,0.001,0.001,0,0.002,0,0,0,0,0,0.001,0.001,0,0,0.002,0,0.001,0,0,0,0,0.001,0.001,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0,0.001,0.001,0.002,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0.002,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,52.474,4.648,0,0,5119.839,0.001,0,0,0,168429.995
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.115,714.489,0,0,1955.74,0,0,0,0,272716.805
129,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0,0,0.003,0,0.001,0,0.001,0.001,0,0,0,0.001,0.002,0.001,0.001,0,0,0.001,0,0.001,0,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0,0,0.001,0.001,0,0.002,0.001,0,0,0.003,0.001,0.001,0.001,0.001,0.001,0,0.001,0.002,0,0,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0,0.001,0.001,0.001,0,0.001,0.001,0.002,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0,0.001,0,0,0,0.001,0,0.001,0.001,0,0,0,37.716,0.001,0.001,0,0,184.732,0,0,0,0,0,0,0,0,0,0,0,0,0,24445.651,0,0,8012.866,0,10.712,410.073,6793.384,0,3.387,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,74.105,0.001,0,0,128.31,0.001,0,0,0,67460.827
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188732.789
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.321,0,0,0,0,0,0,0,277.762,0,0,0,3639.978,33.584,0,0,0,0,29.743,37.65,0,0,2.022,0,0,0,0,0,0,0,0,0,0,0,0,7.63,15.503,9.384,19.069,0,0,0,81.569,5.566,0,0,0,52964.371
132,0.003,0.002,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0,0.006,0.001,0.003,0.001,0.001,0.002,0.001,0,0.001,0.003,0.004,0.002,0.001,0,0,0.001,0.001,0.002,0.001,0.002,0.003,0.003,0.002,0.003,0.001,0.005,0.001,0,0.001,0.001,0.001,0.004,0.002,0.001,0,0.006,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0.003,0,0.001,0.001,0.002,0.003,0.004,0.004,0.003,0.002,0,0.001,0.002,0.003,0,0.003,0.002,0.005,0,0,0.001,0.005,0.001,0,0,0.001,0.001,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0.005,0.001,0.001,0,0.001,0,0.002,0,0.001,0.001,0,0.001,0.001,0.001,0.002,0.002,0,0.001,0.002,0.001,0.001,0,0.001,0.001,0,0,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0.001,0.001,0,80231.059,0.001,0.001,0,0,0,0.001,0,0.001,0,0.001,0,0.001,0,0.002,0.001,0,0,0,0,0.001,0.001,0,0,0.001,0,151.988,0.002,0.001,0.001,0,0.002,0,0,0,1519484.92
133,0.002,0.001,0,0,0,0,0.001,0,0,0.001,0,0,0,0,0.004,0.001,0.002,0,0.001,0.001,0.001,0,0.001,0.002,0.002,0.001,0.001,0,0,0.001,0.001,0.001,0,0.001,0.002,0.002,0.001,0.002,0.001,0.003,0,0,0.001,0.001,0.001,0.003,0.001,0.001,0,0.004,0.001,0.001,0.001,0.001,0.001,0,0.001,0.002,0,0,0.001,0.001,0.002,0.003,0.002,0.002,0.001,0,0.001,0.001,0.002,0,0.002,0.001,0.003,0,0,0,0.003,0,0,0,0,0,0.001,0,0,0,0.001,0.001,0.001,0.001,0.003,0,0.001,0,0,0,0.001,0,0.001,0.001,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,46.78,3253.614,0.001,0.001,1073.415,0.001,0,0,0,293971.61
