SECTORNUMBER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
84,6.00156E-08,4.00231E-08,7.04093E-09,2.63045E-08,3.33457E-08,3.33411E-08,1.00009E-07,2.00053E-08,4.00066E-08,3.99919E-08,1.00011E-07,3.33304E-08,3.33321E-08,3.33436E-08,0,6.8931E-09,1.72442E-08,3.44941E-09,6.89928E-09,1.37921E-08,6.8953E-09,3.44943E-09,6.8983E-09,1.72406E-08,1.72445E-08,1.00007E-07,1.00025E-07,2.5009E-08,2.49977E-08,4.99957E-08,3.7522E-08,6.24846E-08,9.99986E-08,1.00003E-07,5.78826E-08,2.10573E-08,2.10652E-08,6.99814E-08,3.00297E-08,1.00068E-07,1.11147E-08,1.1113E-08,2.22163E-08,3.33082E-08,2.22265E-08,6.00153E-08,2.4995E-08,1.00001E-08,4.99287E-09,6.07156E-08,1.07005E-08,1.42848E-08,1.42912E-08,1.50046E-08,1.50004E-08,5.00079E-09,1.50028E-08,4.50163E-08,4.98612E-09,1.43266E-08,1.43487E-08,2.85876E-08,4.27593E-08,2.14237E-08,2.85838E-08,5.00058E-08,4.5492E-08,9.05571E-09,9.10463E-09,3.636E-08,8.74305E-08,1.25445E-08,4.54378E-08,5.45537E-08,0,1.05932E-07,0,1.06729E-07,0,1.00015E-07,9.99246E-08,1.00043E-07,1.00018E-07,78232.9938,9.99741E-08,10.00165957,0,1.00017E-07,2.00011E-08,1.00032E-07,6.00057E-08,3.33395E-08,1.86677E-07,1.00012E-07,1.00014E-07,1.0001E-07,6.66813E-08,3.33426E-08,5.02239E-08,2.50063E-08,5.00217E-08,2.49835E-08,1.00011E-07,9.99994E-05,0.00010001,9.99601E-05,1.000118722,0.000200006,55.00358922,2.000022075,0.000300001,1.00011E-07,1.25026E-08,1.25027E-08,1.25013E-08,1.25022E-08,1.2494E-08,1.25006E-08,1.25043E-08,1.25019E-08,1.00009E-07,3.33373E-08,3.33375E-08,3.333E-08,0,0,0,0,0,0,0,1.00011E-07,1.0003E-07,3.33311E-08,3.33367E-08,3.33376E-08,2.00042E-08,2.0002E-08,2.00012E-08,1.9998E-08,1.99896E-08,3.33468E-08,3.33257E-08,3.3335E-08,1.00008E-07,1.00006E-07,0,0,0,0,0,0,0,0,0,0,0,0,2.50023E-07,4.99951E-08,3.33338E-08,3.33378E-08,1.33343E-07,5.02611E-08,1.00004E-07,1.00008E-07
85,6.00322E-08,4.00342E-08,7.04287E-09,2.63118E-08,3.33549E-08,3.33503E-08,1.00036E-07,2.00109E-08,4.00177E-08,4.0003E-08,1.00039E-07,0.000100028,162.0544973,0.000100068,116.0394527,6.89501E-09,1.72489E-08,3.45036E-09,6.90119E-09,1.37959E-08,6.8972E-09,3.45039E-09,6.90021E-09,1.72454E-08,1.72492E-08,1.00035E-07,1.00053E-07,2.50159E-08,2.50047E-08,5.00095E-08,3.75324E-08,6.25018E-08,1.00026E-07,1.00031E-07,5.78986E-08,2.10631E-08,2.1071E-08,7.00007E-08,3.0038E-08,1.00096E-07,1.11177E-08,1.11161E-08,2.22225E-08,3.33174E-08,2.22327E-08,6.00319E-08,2.50019E-08,1.00028E-08,4.99425E-09,6.07324E-08,1.07035E-08,1.42887E-08,1.42952E-08,1.50088E-08,1.50046E-08,5.00217E-09,1.50069E-08,4.50288E-08,4.9875E-09,1.43305E-08,1.43526E-08,2.85955E-08,4.27711E-08,2.14296E-08,2.85917E-08,5.00196E-08,4.55046E-08,9.05821E-09,9.10715E-09,3.63701E-08,8.74546E-08,1.2548E-08,4.54504E-08,5.45688E-08,1.00033E-07,1.05961E-07,1.02237E-07,1.06759E-07,9.62036E-08,1.00042E-07,9.99522E-08,1.0007E-07,1.00046E-07,1.00029E-07,47584.83105,5.00158E-08,5.00285E-08,1.00044E-07,2.00066E-08,1.0006E-07,6.00223E-08,3.33487E-08,1.86729E-07,1.00039E-07,1.00042E-07,1.00037E-07,6.66997E-08,3.33518E-08,1.50272E-07,2.50132E-08,5.00356E-08,2.49904E-08,1.00039E-07,0.000100028,0.000100038,9.99885E-05,20.00790424,0.000200063,189.0659923,0.000100029,0.000300086,1.00038E-07,1.25061E-08,1.25062E-08,1.25048E-08,1.25056E-08,1.24974E-08,1.25041E-08,1.25077E-08,1.25054E-08,1.00037E-07,3.33465E-08,3.33467E-08,3.33392E-08,1.42838E-08,1.43254E-08,1.4281E-08,1.42738E-08,1.43294E-08,1.42795E-08,1.42779E-08,1.00039E-07,1.00057E-07,3.33403E-08,3.33459E-08,3.33468E-08,2.00097E-08,2.00075E-08,2.00068E-08,2.00035E-08,1.99951E-08,3.3356E-08,3.33349E-08,3.33442E-08,1.00036E-07,1.00034E-07,8.33432E-09,8.33586E-09,8.33631E-09,8.33628E-09,8.34659E-09,8.33755E-09,8.33582E-09,8.33596E-09,8.34057E-09,8.33494E-09,8.33587E-09,3.68123E-09,2.50093E-07,5.00089E-08,3.3343E-08,3.3347E-08,1.3338E-07,5.0275E-08,1.00032E-07,1.00036E-07
86,3.00072E-08,2.00111E-08,0,0,0,0,5.00033E-08,1.00024E-08,2.00029E-08,1.99955E-08,5.00044E-08,1.66648E-08,1.66657E-08,1.66714E-08,76.9939044,3.44648E-09,8.62189E-09,1.72467E-09,3.44956E-09,6.8959E-09,3.44757E-09,1.72468E-09,3.44907E-09,8.62012E-09,8.62204E-09,5.00025E-08,5.00114E-08,1.25042E-08,1.24986E-08,2.49973E-08,1.87606E-08,3.12416E-08,4.99982E-08,5.00005E-08,2.89407E-08,1.05284E-08,1.05324E-08,3.49899E-08,1.50145E-08,5.00329E-08,5.55721E-09,5.55638E-09,1.11079E-08,1.66537E-08,1.1113E-08,3.0007E-08,1.24972E-08,4.99993E-09,2.49638E-09,3.03572E-08,5.35016E-09,7.14224E-09,7.14544E-09,7.50214E-09,7.50005E-09,2.50034E-09,7.50124E-09,2.25077E-08,2.49301E-09,7.16313E-09,7.17418E-09,1.42935E-08,2.13792E-08,1.07116E-08,1.42916E-08,2.50024E-08,2.27455E-08,4.52776E-09,4.55222E-09,1.81796E-08,4.37143E-08,6.27211E-09,2.27184E-08,2.72763E-08,0,5.29647E-08,11.24100761,5.33635E-08,0,28.99963209,4.99612E-08,372.0991017,537.0170801,467.9307256,4.9986E-08,132835.4252,0,1220.006891,1.00003E-08,5.0015E-08,3.00022E-08,1.66694E-08,9.33366E-08,5.00047E-08,5.00061E-08,5.00037E-08,0,0,7.51137E-08,2.999373382,0.000100002,9.98879E-05,5.00043E-08,9.99902E-05,0.000100001,9.9951E-05,230.0002914,4395.64791,557.9853746,0,0.000299973,5.00042E-08,9.9964E-05,9.99645E-05,9.99533E-05,9.99604E-05,9.98945E-05,9.9948E-05,0,3.998324926,0,0,0,0,0,0,0,0,0,0,0,5.00046E-08,5.00138E-08,1.66652E-08,1.6668E-08,1.66684E-08,1.00019E-08,1.00008E-08,1.00004E-08,9.99878E-09,9.99458E-09,0,0,0,5.00031E-08,36.9960936,868.8992579,0.000100007,0.000100012,0.000100012,0.000100136,0.000100027,0.000100006,0.000100008,0.000100063,9.99958E-05,0.000100007,4.41644E-05,1.25009E-07,2.4997E-08,1.66665E-08,1.66685E-08,6.66701E-08,2.513E-08,5.00009E-08,5.00031E-08
87,2.99989E-08,2.00056E-08,0,0,0,0,4.99895E-08,9.99968E-09,1.99974E-08,1.999E-08,4.99906E-08,1.66602E-08,1.66611E-08,1.66668E-08,8.997774921,3.44553E-09,8.61951E-09,1.72419E-09,3.44861E-09,6.89399E-09,3.44662E-09,1.7242E-09,3.44812E-09,8.61774E-09,8.61966E-09,4.99887E-08,4.99975E-08,1.25008E-08,1.24952E-08,2.49904E-08,1.87554E-08,3.1233E-08,4.99844E-08,4.99867E-08,2.89327E-08,1.05255E-08,1.05295E-08,3.49803E-08,1.50104E-08,5.00191E-08,5.55568E-09,5.55485E-09,1.11049E-08,1.66491E-08,1.111E-08,2.99987E-08,1.24938E-08,4.99855E-09,2.49569E-09,3.03488E-08,5.34868E-09,7.14027E-09,7.14347E-09,7.50007E-09,7.49798E-09,2.49965E-09,7.49917E-09,2.25015E-08,2.49232E-09,7.16115E-09,7.1722E-09,1.42895E-08,2.13733E-08,1.07086E-08,1.42876E-08,2.49955E-08,2.27392E-08,4.52651E-09,4.55096E-09,1.81746E-08,4.37022E-08,6.27038E-09,2.27121E-08,2.72687E-08,0,5.29501E-08,0.000102163,5.33487E-08,0,0,4.99474E-08,9.9999E-05,17.9956048,9.99576E-05,4.99722E-08,0,96828.06368,0,9.99755E-09,5.00012E-08,2.99939E-08,1.66648E-08,9.33108E-08,4.99909E-08,4.99923E-08,4.99899E-08,0,0,7.5093E-08,0,0.00019994,9.98603E-05,4.99905E-08,9.99626E-05,9.99733E-05,9.99234E-05,42.9883501,9.99684E-05,161.9510471,9.99644E-05,0.000299891,4.99904E-08,9.99365E-05,9.99369E-05,9.99257E-05,9.99328E-05,9.9867E-05,9.99205E-05,9.99494E-05,9.99305E-05,0,0,0,0,0,0,0,0,0,0,0,4.99908E-08,5E-08,1.66606E-08,1.66634E-08,1.66638E-08,9.9991E-09,9.99802E-09,9.99764E-09,9.99602E-09,9.99182E-09,0,0,0,4.99893E-08,0.000299893,0,9.99793E-05,9.99847E-05,9.99843E-05,0.000100108,9.99995E-05,9.99788E-05,9.99805E-05,0.000100036,9.99682E-05,9.99794E-05,4.41522E-05,1.24975E-07,2.49901E-08,1.66619E-08,1.66639E-08,6.66517E-08,2.5123E-08,4.99871E-08,4.99893E-08
88,6.00057E-08,4.00165E-08,7.03976E-09,2.63002E-08,3.33402E-08,3.33356E-08,9.99922E-08,2.0002E-08,4E-08,3.99853E-08,9.99945E-08,3.33249E-08,3.33266E-08,3.3338E-08,62.99357031,6.89196E-09,1.72413E-08,3.44883E-09,6.89814E-09,1.37898E-08,6.89415E-09,3.44886E-09,6.89716E-09,1.72378E-08,1.72416E-08,9.99905E-08,1.00008E-07,2.50048E-08,2.49936E-08,4.99874E-08,3.75158E-08,6.24742E-08,9.9982E-08,9.99867E-08,5.78731E-08,2.10538E-08,2.10617E-08,6.99698E-08,3.00248E-08,1.00051E-07,1.11128E-08,1.11112E-08,2.22126E-08,3.33027E-08,2.22229E-08,6.00054E-08,2.49909E-08,9.99842E-09,4.99204E-09,6.07056E-08,1.06988E-08,1.42824E-08,1.42888E-08,1.50021E-08,1.49979E-08,4.99996E-09,1.50003E-08,4.50089E-08,4.98529E-09,1.43242E-08,1.43463E-08,2.85828E-08,4.27522E-08,2.14201E-08,2.8579E-08,4.99975E-08,4.54844E-08,9.05421E-09,9.10312E-09,3.6354E-08,8.7416E-08,1.25424E-08,4.54303E-08,5.45447E-08,9.99887E-08,1.05914E-07,1.02191E-07,1.06712E-07,0,9.99982E-08,9.99081E-08,1.00026E-07,318.0056097,9.99847E-08,9.99575E-08,1548.000382,0,121195.0576,1.99978E-08,1.00016E-07,5.99957E-08,3.3334E-08,1.86646E-07,9.9995E-08,9.99977E-08,9.99931E-08,6.66702E-08,3.33371E-08,1.50206E-07,0,0,0,9.99943E-08,9.99857E-05,9.99963E-05,9.99464E-05,122.9942214,186.9766171,399.9713305,9.99874E-05,0.00029996,9.99939E-08,1.25006E-08,1.25006E-08,1.24992E-08,1.25001E-08,1.24919E-08,1.24986E-08,1.25022E-08,1.24998E-08,0,3.33318E-08,3.33319E-08,3.33244E-08,1.42774E-08,1.43191E-08,1.42747E-08,1.42675E-08,1.43231E-08,1.42732E-08,1.42716E-08,9.99949E-08,1.00013E-07,3.33255E-08,3.33312E-08,3.33321E-08,2.00008E-08,1.99987E-08,1.99979E-08,1.99947E-08,1.99863E-08,3.33413E-08,3.33201E-08,3.33294E-08,9.99917E-08,9.99897E-08,0,0,0,0,0,0,0,0,0,0,0,0,2.49982E-07,4.99868E-08,3.33283E-08,3.33323E-08,1.33321E-07,5.02527E-08,9.99873E-08,9.99918E-08
89,1.20026E-08,8.00427E-09,1.40812E-09,5.26067E-09,6.66884E-09,6.66792E-09,2.00009E-08,4.00089E-09,8.00097E-09,7.99804E-09,2.00013E-08,6.66578E-09,6.66613E-09,6.66842E-09,0.001098809,1.37856E-09,3.44868E-09,6.89851E-10,1.3798E-09,2.7583E-09,1.379E-09,6.89856E-10,1.3796E-09,3.44797E-09,3.44874E-09,2.00005E-08,2.00041E-08,5.00158E-09,4.99933E-09,9.9987E-09,7.50408E-09,1.24964E-08,0.000199761,1.99998E-08,1.1576E-08,4.21127E-09,4.21286E-09,1.39957E-08,6.00568E-09,2.00127E-08,2.22284E-09,2.2225E-09,4.44307E-09,6.66134E-09,4.44511E-09,1.20025E-08,4.99879E-09,1.99993E-09,9.9853E-10,1.21426E-08,2.14002E-09,2.85683E-09,2.85811E-09,3.00079E-09,2.99995E-09,1.00011E-09,3.00043E-09,9.00287E-09,9.9718E-10,2.86519E-09,2.86961E-09,5.71726E-09,8.55148E-09,4.28454E-09,5.7165E-09,1.00007E-08,9.09799E-09,1.81106E-09,1.82085E-09,7.27168E-09,1.74853E-08,2.50879E-09,9.08716E-09,1.09103E-08,1108.989456,2.11854E-08,2.04408E-08,2.13449E-08,1982.057385,2.00021E-08,1.9984E-08,2.00077E-08,2.00028E-08,1.99994E-08,1.99939E-08,9.99995E-09,1.00025E-08,2.00024E-08,213274.6658,2.00056E-08,0,32876.66677,0.000599984,2.00014E-08,2.0002E-08,2.0001E-08,1.33357E-08,6.66823E-09,3.00448E-08,0,0,0,2.00013E-08,9.99973E-05,0.000100008,9.99581E-05,11334.52985,0.000200002,21158.95061,9.99991E-05,0.000299995,2.00012E-08,9.94493E-05,9.94497E-05,9.94386E-05,9.94457E-05,9.93802E-05,9.94334E-05,9.94622E-05,9.94434E-05,9.99855E-05,0.000100019,0.000100019,250.9921794,2.85584E-09,2.86416E-09,2.85529E-09,2.85384E-09,2.86497E-09,2.85499E-09,2.85466E-09,2.00014E-08,2.00051E-08,6.66592E-09,6.66705E-09,6.66723E-09,4.00065E-09,4.00022E-09,4.00007E-09,3.99942E-09,3.99774E-09,6.66907E-09,6.66484E-09,6.6667E-09,2.00008E-08,2.00004E-08,9.93921E-05,0.994104032,9.94158E-05,9.94154E-05,9.95384E-05,9.94305E-05,9.941E-05,9.94116E-05,9.94667E-05,9.93994E-05,9.94105E-05,4.3901E-05,5.00025E-08,9.99857E-09,6.66646E-09,6.66727E-09,2.66675E-08,1.00518E-08,1.99999E-08,2.00008E-08
90,5.99966E-08,4.00104E-08,7.03869E-09,2.62962E-08,3.33351E-08,3.33305E-08,9.9977E-08,1.9999E-08,3.99939E-08,3.99792E-08,9.99793E-08,3.33198E-08,3.33215E-08,3.3333E-08,55.9857619,6.89091E-09,1.72387E-08,3.44831E-09,6.89709E-09,1.37877E-08,6.8931E-09,3.44834E-09,6.89611E-09,1.72351E-08,1.7239E-08,9.99753E-08,9.99931E-08,2.5001E-08,2.49898E-08,4.99798E-08,3.75101E-08,6.24647E-08,9.99668E-08,9.99714E-08,5.78642E-08,2.10506E-08,2.10585E-08,6.99591E-08,3.00202E-08,1.00036E-07,1.11111E-08,1.11095E-08,2.22093E-08,3.32976E-08,2.22195E-08,5.99962E-08,2.49871E-08,9.9969E-09,4.99128E-09,6.06963E-08,1.06971E-08,1.42802E-08,1.42867E-08,0.000600696,0.000600528,0.000200202,0.000600623,0.001802188,5.994953029,1.4322E-08,1.43441E-08,2.85785E-08,4.27457E-08,2.14169E-08,2.85747E-08,4.99899E-08,4.54775E-08,9.05283E-09,9.10174E-09,3.63485E-08,8.74027E-08,1.25405E-08,4.54234E-08,5.45364E-08,2.999205751,1.05898E-07,1.02176E-07,1.06695E-07,313.437258,9.9983E-08,9.98929E-08,1.00011E-07,9.99865E-08,9.99695E-08,9.99423E-08,4.9986E-08,4.99988E-08,9.99848E-08,1.99947E-08,148396.56,5.99866E-08,3.33289E-08,1.86618E-07,9.99798E-08,9.99825E-08,9.99778E-08,6.66601E-08,3.3332E-08,131.967082,0.000199716,56.98804526,0.000199534,9.99791E-08,0.000199747,0.000199768,2.991921965,316.9368594,0.000399509,1190.706785,198.9646229,0.000599246,9.99787E-08,1.24987E-08,1.24987E-08,1.24973E-08,1.24982E-08,1.249E-08,1.24967E-08,1.25003E-08,1.24979E-08,9.99773E-08,3.33267E-08,3.33269E-08,3.33194E-08,1.42753E-08,1.43169E-08,1.42725E-08,1.42653E-08,1.43209E-08,1.42711E-08,1.42694E-08,9.99796E-08,9.99979E-08,3.33205E-08,3.33261E-08,3.3327E-08,1.99978E-08,1.99956E-08,1.99949E-08,1.99916E-08,1.99832E-08,49.98750012,0.000199609,0.000199665,9.99765E-08,9.99745E-08,8.32937E-09,8.3309E-09,8.33136E-09,8.33132E-09,8.34163E-09,8.33259E-09,8.33087E-09,8.33101E-09,8.33562E-09,8.32998E-09,8.33091E-09,3.67904E-09,2.49944E-07,4.99792E-08,3.33232E-08,3.33272E-08,1.33301E-07,5.02451E-08,9.99721E-08,9.99766E-08
91,3.60057E-08,2.40114E-08,4.22413E-09,1.57811E-08,2.00054E-08,2.00026E-08,5.99992E-08,1.2002E-08,2.40015E-08,2.39927E-08,6.00006E-08,1.99962E-08,1.99972E-08,2.00041E-08,868.52892,4.13544E-09,1.03455E-08,2.06943E-09,4.13915E-09,8.27442E-09,4.13676E-09,2.06945E-09,4.13856E-09,1.03433E-08,1.03456E-08,5.99982E-08,6.00089E-08,1.50039E-08,1.49971E-08,2.99944E-08,2.25109E-08,3.74869E-08,5.99931E-08,5.99959E-08,3.47261E-08,1.26331E-08,1.26379E-08,4.19846E-08,1.8016E-08,6.00347E-08,6.66813E-09,6.66713E-09,1.33284E-08,1.99829E-08,1.33346E-08,3.60055E-08,1.49955E-08,5.99944E-09,2.99542E-09,3.64257E-08,6.41968E-09,8.57E-09,8.57385E-09,9.00186E-09,8.99934E-09,3.00017E-09,9.00077E-09,2.70071E-08,2.99137E-09,8.59507E-09,8.60833E-09,1.71508E-08,2.5653E-08,1.28529E-08,1.71485E-08,3.00005E-08,2.72924E-08,5.43288E-09,5.46223E-09,2.18138E-08,5.2453E-08,7.52594E-09,2.72599E-08,3.27289E-08,126.0403057,6.35527E-08,6.13188E-08,6.40311E-08,8639.91139,6.00028E-08,5.99487E-08,6.00196E-08,6.00049E-08,5.99947E-08,5.99784E-08,2.99981E-08,3.00058E-08,6.00039E-08,1.19994E-08,0.000599957,627083.2188,6.999235783,87.99427026,6.00009E-08,6.00025E-08,5.99997E-08,4.00047E-08,2.00035E-08,9.01293E-08,0.000299945,10892.45449,0.000299671,6.00004E-08,0.000299975,0.000300007,0.000299858,1752.186567,2.000444009,2626.966614,5282.638734,0.000899934,6.00002E-08,7.50083E-09,7.50086E-09,7.50002E-09,7.50055E-09,7.49561E-09,7.49963E-09,7.5018E-09,7.50038E-09,5.99994E-08,0,0,0,8.56702E-09,8.59198E-09,8.56537E-09,8.56103E-09,8.59442E-09,8.56449E-09,8.5635E-09,6.00008E-08,6.00118E-08,1.99966E-08,2E-08,2.00005E-08,1.20013E-08,1.2E-08,1.19995E-08,1.19976E-08,1.19925E-08,2.00061E-08,1.99934E-08,1.9999E-08,5.99989E-08,5.99977E-08,0.000300353,713.9708257,0.000300425,0.000300424,0.000300795,0.000300469,0.000300407,0.000300412,0.000300578,0.000300375,0.000300409,0.000132665,1.49999E-07,2.9994E-08,1.99982E-08,2.00007E-08,7.99978E-08,3.01536E-08,5.99963E-08,5.9999E-08
92,2.0001E-08,1.33382E-08,2.34648E-09,8.76632E-09,1.11129E-08,1.11113E-08,3.33292E-08,6.66703E-09,1.33327E-08,1.33278E-08,3.333E-08,1.11078E-08,1.11084E-08,1.11122E-08,530.9778273,2.29722E-09,5.74684E-09,1.14956E-09,2.29927E-09,4.59639E-09,2.29794E-09,1.14957E-09,2.29895E-09,5.74566E-09,5.74694E-09,3.33286E-08,3.33346E-08,8.33456E-09,8.33082E-09,1.66617E-08,1.25047E-08,2.08238E-08,3.33258E-08,3.33274E-08,1.92901E-08,7.0176E-09,7.02025E-09,2.33222E-08,1.00078E-08,3.33489E-08,3.70411E-09,3.70355E-09,7.40388E-09,1.11004E-08,7.40728E-09,2.00009E-08,8.32991E-09,3.33265E-09,1.66394E-09,2.02343E-08,3.56609E-09,4.76059E-09,4.76273E-09,0.000300171,462.9991947,0.000100042,0.000300135,0.000900564,9.97486E-05,4.77451E-09,4.78188E-09,9.52718E-09,1.42501E-08,7.13971E-09,9.5259E-09,1.66651E-08,1.51608E-08,3.01793E-09,3.03423E-09,1.21174E-08,2.91373E-08,4.18061E-09,1.51427E-08,1.81807E-08,521.9734931,3.53031E-08,3.40622E-08,3.55689E-08,100.0126446,3.33312E-08,3.33012E-08,3.33405E-08,3.33324E-08,3.33267E-08,3.33176E-08,1.66638E-08,1.6668E-08,3.33318E-08,7782.588329,3.3337E-08,1897.952369,141157.526,452.868206,3.33301E-08,3.3331E-08,3.33295E-08,2.22224E-08,1.11118E-08,5.00663E-08,9.99818E-05,17.99927284,9.98906E-05,3.33299E-08,9.99932E-05,41.00160112,9.9954E-05,12302.14995,1201.940379,9556.040354,9.9995E-05,0.000299983,3.33298E-08,0.000100006,0.000100007,46.99781882,0.000100002,9.99366E-05,9.99901E-05,0.000100019,0.0001,3.33293E-08,0.000100017,0.000100017,87.99527956,4.75893E-09,4.7728E-09,4.75801E-09,4.7556E-09,4.77415E-09,4.75753E-09,4.75698E-09,3.33301E-08,3.33362E-08,1.1108E-08,1.11099E-08,1.11102E-08,6.66664E-09,6.66592E-09,6.66567E-09,6.66459E-09,6.66179E-09,1.11132E-08,1.11062E-08,1.11093E-08,3.3329E-08,3.33284E-08,9.99714E-05,72.99257933,9.99953E-05,9.99949E-05,0.000100119,0.00010001,9.99894E-05,9.99911E-05,0.000100046,9.99788E-05,9.99899E-05,4.41569E-05,8.33235E-08,1.66615E-08,1.11089E-08,1.11103E-08,4.44383E-08,1.67501E-08,3.33276E-08,3.33291E-08
93,1.12025E-07,7.47068E-08,1.31425E-08,4.90998E-08,6.22427E-08,6.22342E-08,1.86675E-07,3.73418E-08,7.4676E-08,7.46486E-08,1.8668E-07,6.22142E-08,6.22174E-08,6.22388E-08,687.4549155,1.28666E-08,3.21878E-08,6.43863E-09,1.28781E-08,2.57442E-08,1.28707E-08,6.43868E-09,1.28763E-08,3.21812E-08,3.21884E-08,1.86672E-07,1.86706E-07,4.66815E-08,4.66606E-08,9.33216E-08,7.00383E-08,1.16633E-07,1742.88142,1.86665E-07,1.08043E-07,3.93053E-08,3.93202E-08,1.30627E-07,5.60533E-08,1.86786E-07,2.07465E-08,2.07434E-08,4.14688E-08,6.21727E-08,4.14879E-08,1.12024E-07,4.66555E-08,1.86661E-08,9.31965E-09,1.13331E-07,1.99736E-08,2.66639E-08,2.66758E-08,0.000600478,0.00060031,0.000200129,0.000600405,0.001801533,0.000199542,2.67418E-08,2.67831E-08,5.33613E-08,7.98141E-08,3.99892E-08,5.33542E-08,9.33404E-08,8.49149E-08,1.69033E-08,1.69946E-08,6.78693E-08,1.63197E-07,2.34154E-08,8.48138E-08,1.01829E-07,2439.901638,1.97731E-07,1.90781E-07,1.9922E-07,267.3456498,1.86687E-07,1.86518E-07,1.86739E-07,1.86693E-07,1.86661E-07,1.86611E-07,9.33332E-08,9.3357E-08,1.8669E-07,0.000600029,1245.302827,0.000900133,552.0131588,243344.9318,1.86681E-07,1.86686E-07,1.86677E-07,1.24467E-07,6.2237E-08,2.80419E-07,0.000399979,0.000600101,0.000399614,1.86679E-07,0.000800004,0.000800089,7.99630558,1198.976577,8.002108551,14657.07297,229422.9507,0.002300056,1.86679E-07,0.000597846,0.000597849,0.000597782,0.000597824,0.000597431,0.000597751,0.000597924,180.0032675,0.999937296,0.000600141,0.000600144,67.00167635,2.66546E-08,2.67322E-08,2.66494E-08,2.66359E-08,2.67398E-08,2.66467E-08,2.66436E-08,1.8668E-07,1.86715E-07,6.22155E-08,6.2226E-08,6.22277E-08,3.73396E-08,3.73356E-08,3.73341E-08,3.73281E-08,3.73124E-08,6.22448E-08,6.22054E-08,6.22227E-08,1.86675E-07,1.86671E-07,0.000797791,3.004880797,0.000797982,0.000797979,0.000798966,0.0007981,0.000797935,0.000797948,0.00079839,0.00079785,0.000797939,0.000352381,4.66692E-07,9.33204E-08,6.22205E-08,6.22281E-08,2.48897E-07,9.38168E-08,1.86666E-07,1.86675E-07
94,6.00087E-08,4.00185E-08,7.04011E-09,2.63015E-08,3.33418E-08,3.33372E-08,9.99972E-08,2.0003E-08,4.0002E-08,3.99873E-08,9.99995E-08,3.33265E-08,3.33283E-08,3.33397E-08,1.999895481,6.89231E-09,1.72422E-08,3.44901E-09,6.89848E-09,1.37905E-08,6.8945E-09,3.44903E-09,6.8975E-09,1.72386E-08,1.72425E-08,9.99955E-08,1.00013E-07,2.50061E-08,2.49949E-08,4.99899E-08,3.75177E-08,6.24773E-08,9.9987E-08,9.99916E-08,5.78759E-08,2.10548E-08,2.10628E-08,6.99733E-08,3.00263E-08,1.00056E-07,1.11134E-08,1.11117E-08,2.22138E-08,3.33043E-08,2.2224E-08,6.00084E-08,2.49921E-08,9.99892E-09,4.99229E-09,6.07086E-08,1.06993E-08,1.42831E-08,1.42895E-08,1.50029E-08,1.49987E-08,5.00021E-09,1.50011E-08,4.50111E-08,4.98554E-09,1.43249E-08,1.4347E-08,2.85843E-08,4.27543E-08,2.14212E-08,2.85805E-08,5E-08,4.54867E-08,9.05466E-09,9.10358E-09,3.63558E-08,8.74203E-08,1.2543E-08,4.54326E-08,5.45474E-08,9.99937E-08,1.0592E-07,1.02196E-07,1.06717E-07,0,1.00003E-07,9.9913E-08,1.00031E-07,1.00007E-07,9.99897E-08,9.99625E-08,4.99961E-08,5.00089E-08,1.00005E-07,1.99987E-08,1.00021E-07,5.99987E-08,3.33356E-08,1.86656E-07,953845.157,27486.74762,9.9998E-08,6.66736E-08,3.33387E-08,1.50213E-07,70051.98544,1450.175789,0.000199815,9.99993E-08,0.000199875,0.000199896,0.000199797,3136.008848,0.000399765,1944.923424,0.000199879,0.000599631,9.99989E-08,1.25012E-08,1.25012E-08,1.24998E-08,1.25007E-08,1.24925E-08,1.24992E-08,1.25028E-08,1.25005E-08,9.99975E-08,3.33335E-08,3.33336E-08,3.33261E-08,1.42782E-08,1.43198E-08,1.42754E-08,1.42682E-08,1.43238E-08,1.42739E-08,1.42723E-08,9.99998E-08,1.00018E-07,3.33272E-08,3.33328E-08,3.33338E-08,2.00018E-08,1.99997E-08,1.99989E-08,1.99957E-08,1.99873E-08,3.33429E-08,3.33218E-08,3.33311E-08,9.99967E-08,9.99947E-08,8.33105E-09,8.33259E-09,8.33304E-09,8.33301E-09,8.34332E-09,8.33428E-09,8.33255E-09,8.33269E-09,8.3373E-09,8.33167E-09,8.3326E-09,3.67979E-09,2.49995E-07,4.99893E-08,3.33299E-08,3.3334E-08,1.33328E-07,5.02552E-08,9.99923E-08,9.99968E-08
